#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:55:09      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:55:19      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:55:29      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:55:39      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    28     9
 20200404   08:55:49      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    27     6
 20200404   08:55:59      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:56:09      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:56:19      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    25     6
 20200404   08:56:29      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:56:39      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:56:49      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:56:59      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:57:09      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:57:19      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    29     6
 20200404   08:57:30      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:57:40      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:57:50      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:58:00      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:58:10      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:58:20      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:58:30      0    42    37    35    76     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:58:40      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:58:50      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:59:00      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26    13
 20200404   08:59:10      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:59:20      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    28    10
