#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200405   15:32:07      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:32:17      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:32:27      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:32:37      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:32:47      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:32:57      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:33:07      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:33:17      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:33:27      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:33:37      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:33:47      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:33:58      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:34:08      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:34:18      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:34:28      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:34:38      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:34:48      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:34:58      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:35:08      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:35:18      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:35:28      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:35:38      0      12221     C  2125    71     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200405   15:35:48      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:35:58      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:36:08      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:36:18      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:36:28      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:36:38      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:36:48      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:36:58      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:37:08      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:37:18      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:37:28      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:37:38      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:37:48      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:37:58      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:38:08      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:38:18      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:38:28      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:38:38      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:38:48      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:38:58      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:39:08      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:39:18      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:39:28      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:39:38      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:39:48      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:39:58      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:40:08      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:40:18      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:40:28      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:40:38      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:40:48      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:40:58      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:41:08      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:41:18      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:41:28      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:41:38      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:41:48      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:41:58      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:42:08      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:42:18      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:42:28      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:42:38      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:42:48      0      12221     C  2125    71     0     0     0   check.exe      
 20200405   15:42:58      0      12221     C  2125    70     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200405   15:43:08      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:43:18      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:43:28      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:43:38      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:43:48      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:43:58      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:44:08      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:44:18      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:44:28      0      12221     C  2125    70     0     0     0   check.exe      
 20200405   15:44:38      0      12221     C  2125    72     0     0     0   check.exe      
 20200405   15:44:48      0          -     -     -     -     -     -     -   -              
 20200405   15:44:58      0          -     -     -     -     -     -     -   -              
 20200405   15:45:08      0          -     -     -     -     -     -     -   -              
 20200405   15:45:18      0      19587     C  2125    13     0     0     0   check.exe      
 20200405   15:45:28      0      19587     C  2125    63     0     0     0   check.exe      
 20200405   15:45:38      0      19587     C  2125    63     0     0     0   check.exe      
 20200405   15:45:48      0      19587     C  2125    63     0     0     0   check.exe      
 20200405   15:45:58      0      19587     C  2125    63     0     0     0   check.exe      
 20200405   15:46:08      0      19587     C  2125    63     0     0     0   check.exe      
 20200405   15:46:18      0      19587     C  2125    63     0     0     0   check.exe      
 20200405   15:46:28      0      19587     C  2125    63     0     0     0   check.exe      
